Index,Potencia,Hour,Date,Month,Year,Day,Day (Spanish),Tecnología
2024-02-09 20:00:00,-145.57,20:00,2024-02-09,February,2024,Friday,Viernes,Exportación
2024-02-09 21:00:00,-118.33,21:00,2024-02-09,February,2024,Friday,Viernes,Exportación
2024-02-09 22:00:00,-172.57,22:00,2024-02-09,February,2024,Friday,Viernes,Exportación
2024-02-09 23:00:00,-173.72,23:00,2024-02-09,February,2024,Friday,Viernes,Exportación
2024-02-10 00:00:00,-198.98,00:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 01:00:00,-186.51,01:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 02:00:00,-209.84,02:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 03:00:00,-225.87,03:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 04:00:00,-221.37,04:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 05:00:00,-140.48,05:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 06:00:00,-187.54,06:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 07:00:00,-186.32,07:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 08:00:00,-167.51,08:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 09:00:00,-207.98,09:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 10:00:00,-142.35,10:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 11:00:00,-165.66,11:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 12:00:00,-209.84,12:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 13:00:00,-218.32,13:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 14:00:00,-194.58,14:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 15:00:00,-166.31,15:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 16:00:00,-174.23,16:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 17:00:00,-138.68,17:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 18:00:00,-146.62,18:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 19:00:00,-139.94,19:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 20:00:00,-153.71,20:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 21:00:00,-127.91,21:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 22:00:00,-170.5,22:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-10 23:00:00,-163.96,23:00,2024-02-10,February,2024,Saturday,Sábado,Exportación
2024-02-11 00:00:00,-239.68,00:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 01:00:00,-226.22,01:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 02:00:00,-236.99,02:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 03:00:00,-248.98,03:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 04:00:00,-220.19,04:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 05:00:00,-181.71,05:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 06:00:00,-144.9,06:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 07:00:00,-152.92,07:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 08:00:00,-149.05,08:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 09:00:00,-178.49,09:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 10:00:00,-168.84,10:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 11:00:00,-190.81,11:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 12:00:00,-173.61,12:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 13:00:00,-173.76,13:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 14:00:00,-153.74,14:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 15:00:00,-151.42,15:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 16:00:00,-182.99,16:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 17:00:00,-153.97,17:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 18:00:00,-154.75,18:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 19:00:00,-124.66,19:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 20:00:00,-150.74,20:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 21:00:00,-182.17,21:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 22:00:00,-212.34,22:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-11 23:00:00,-222.27,23:00,2024-02-11,February,2024,Sunday,Domingo,Exportación
2024-02-12 00:00:00,-246.02,00:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 01:00:00,-242.47,01:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 02:00:00,-236.77,02:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 03:00:00,-236.47,03:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 04:00:00,-205.03,04:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 05:00:00,-211.0,05:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 06:00:00,-134.35,06:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 07:00:00,-171.41,07:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 08:00:00,-184.75,08:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 09:00:00,-152.97,09:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 10:00:00,-122.5,10:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 11:00:00,-148.61,11:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 12:00:00,-240.09,12:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 13:00:00,-194.96,13:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 14:00:00,-149.67,14:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 15:00:00,-164.91,15:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 16:00:00,-146.8,16:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 17:00:00,-168.25,17:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 18:00:00,-162.76,18:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 19:00:00,-128.06,19:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 20:00:00,-143.59,20:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 21:00:00,-147.97,21:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 22:00:00,-192.58,22:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-12 23:00:00,-219.91,23:00,2024-02-12,February,2024,Monday,Lunes,Exportación
2024-02-13 00:00:00,-241.5,00:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 01:00:00,-248.13,01:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 02:00:00,-207.4,02:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 03:00:00,-204.67,03:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 04:00:00,-237.91,04:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 05:00:00,-171.51,05:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 06:00:00,-151.09,06:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 07:00:00,-163.61,07:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 08:00:00,-95.83,08:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 09:00:00,-135.29,09:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 10:00:00,-191.42,10:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 11:00:00,-116.45,11:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 12:00:00,-173.31,12:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 13:00:00,-172.26,13:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 14:00:00,-164.16,14:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 15:00:00,-133.62,15:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 16:00:00,-188.47,16:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 17:00:00,-209.85,17:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 18:00:00,-135.64,18:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 19:00:00,-135.53,19:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 20:00:00,-128.85,20:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 21:00:00,-149.16,21:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 22:00:00,-233.38,22:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-13 23:00:00,-246.24,23:00,2024-02-13,February,2024,Tuesday,Martes,Exportación
2024-02-14 00:00:00,-240.56,00:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 01:00:00,-227.09,01:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 02:00:00,-232.05,02:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 03:00:00,-242.27,03:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 04:00:00,-224.26,04:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 05:00:00,-143.89,05:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 06:00:00,-110.0,06:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 07:00:00,-136.57,07:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 08:00:00,-149.7,08:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 09:00:00,-132.01,09:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 10:00:00,-187.33,10:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 11:00:00,-145.34,11:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 12:00:00,-203.25,12:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 13:00:00,-192.19,13:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 14:00:00,-138.3,14:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 15:00:00,-163.7,15:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 16:00:00,-168.91,16:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 17:00:00,-191.64,17:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 18:00:00,-149.56,18:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 19:00:00,-153.87,19:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 20:00:00,-156.88,20:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 21:00:00,-196.2,21:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 22:00:00,-252.23,22:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-14 23:00:00,-233.3,23:00,2024-02-14,February,2024,Wednesday,Miércoles,Exportación
2024-02-15 00:00:00,-182.25,00:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 01:00:00,-174.05,01:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 02:00:00,-202.67,02:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 03:00:00,-192.71,03:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 04:00:00,-167.89,04:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 05:00:00,-185.42,05:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 06:00:00,-171.18,06:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 07:00:00,-173.85,07:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 08:00:00,-149.17,08:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 09:00:00,-152.52,09:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 10:00:00,-165.55,10:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 11:00:00,-158.93,11:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 12:00:00,-164.26,12:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 13:00:00,-166.55,13:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 14:00:00,-155.84,14:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 15:00:00,-171.75,15:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 16:00:00,-171.82,16:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 17:00:00,-166.19,17:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 18:00:00,-147.6,18:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 19:00:00,-173.92,19:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 20:00:00,-152.4,20:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 21:00:00,-193.38,21:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 22:00:00,-226.56,22:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-15 23:00:00,-237.5,23:00,2024-02-15,February,2024,Thursday,Jueves,Exportación
2024-02-16 00:00:00,-220.59,00:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 01:00:00,-212.95,01:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 02:00:00,-197.26,02:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 03:00:00,-216.92,03:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 04:00:00,-202.38,04:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 05:00:00,-183.83,05:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 06:00:00,-186.32,06:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 07:00:00,-191.66,07:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 08:00:00,-128.98,08:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 09:00:00,-131.41,09:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 10:00:00,-182.42,10:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 11:00:00,-141.82,11:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 12:00:00,-150.9,12:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 13:00:00,-155.18,13:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 14:00:00,-175.86,14:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 15:00:00,-116.87,15:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 16:00:00,-153.96,16:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 17:00:00,-198.47,17:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 18:00:00,-163.59,18:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 19:00:00,-134.23,19:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 20:00:00,-147.7,20:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 21:00:00,-155.12,21:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 22:00:00,-164.96,22:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-16 23:00:00,-179.76,23:00,2024-02-16,February,2024,Friday,Viernes,Exportación
2024-02-17 00:00:00,-152.79,00:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 01:00:00,-156.91,01:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 02:00:00,-170.64,02:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 03:00:00,-160.88,03:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 04:00:00,-160.27,04:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 05:00:00,-201.25,05:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 06:00:00,-160.83,06:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 07:00:00,-140.82,07:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 08:00:00,-151.04,08:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 09:00:00,-114.73,09:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 10:00:00,-146.07,10:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 11:00:00,-122.41,11:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 12:00:00,-185.59,12:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 13:00:00,-178.86,13:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 14:00:00,-169.86,14:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 15:00:00,-151.44,15:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 16:00:00,-167.18,16:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 17:00:00,-127.87,17:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 18:00:00,-178.52,18:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 19:00:00,-136.26,19:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 20:00:00,-131.53,20:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 21:00:00,-148.38,21:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 22:00:00,-184.38,22:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-17 23:00:00,-211.6,23:00,2024-02-17,February,2024,Saturday,Sábado,Exportación
2024-02-18 00:00:00,-158.37,00:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 01:00:00,-178.87,01:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 02:00:00,-204.2,02:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 03:00:00,-202.18,03:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 04:00:00,-185.92,04:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 05:00:00,-174.81,05:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 06:00:00,-139.0,06:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 07:00:00,-206.46,07:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 08:00:00,-168.78,08:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 09:00:00,-136.34,09:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 10:00:00,-163.05,10:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 11:00:00,-146.41,11:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 12:00:00,-135.63,12:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 13:00:00,-150.11,13:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 14:00:00,-155.44,14:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 15:00:00,-149.66,15:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 16:00:00,-189.42,16:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 17:00:00,-197.27,17:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 18:00:00,-141.15,18:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 19:00:00,-147.71,19:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 20:00:00,-168.12,20:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 21:00:00,-150.55,21:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 22:00:00,-204.94,22:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-18 23:00:00,-228.28,23:00,2024-02-18,February,2024,Sunday,Domingo,Exportación
2024-02-19 00:00:00,-292.06,00:00,2024-02-19,February,2024,Monday,Lunes,Exportación
2024-02-19 01:00:00,-301.11,01:00,2024-02-19,February,2024,Monday,Lunes,Exportación
2024-02-19 02:00:00,-278.94,02:00,2024-02-19,February,2024,Monday,Lunes,Exportación
2024-02-19 03:00:00,-274.33,03:00,2024-02-19,February,2024,Monday,Lunes,Exportación
2024-02-19 04:00:00,-242.73,04:00,2024-02-19,February,2024,Monday,Lunes,Exportación
2024-02-19 05:00:00,-227.08,05:00,2024-02-19,February,2024,Monday,Lunes,Exportación
2024-02-19 06:00:00,-188.91,06:00,2024-02-19,February,2024,Monday,Lunes,Exportación
2024-02-19 07:00:00,-215.14,07:00,2024-02-19,February,2024,Monday,Lunes,Exportación
2024-02-19 08:00:00,-151.34,08:00,2024-02-19,February,2024,Monday,Lunes,Exportación
2024-02-19 09:00:00,-144.83,09:00,2024-02-19,February,2024,Monday,Lunes,Exportación
